,NORAD_ID,satname,area_1,area_2,valid,program
30143,S32048,COSMOS 2427 DEB,,,,
30144,S32049,COSMOS 2427 DEB,,,,
30145,S32050,INSAT 4CR,3.84,15.2,1.0,Insat 4
30146,S32051,GSLV R/B,,,,
30147,S32052,COSMOS 2429,10.2,34.0,1.0,Parus
30148,S32053,SL-8 R/B,10.08,10.08,1.0,-
30149,S32058,FOTON-M3,,,,
30150,S32059,SL-4 R/B,,,,
30151,S32060,WORLDVIEW 1,9.0,17.75,1.0,DGLO
30152,S32061,DELTA 2 R/B,,,,
30153,S32062,CBERS 2B,3.6,18.0,1.0,ZY1
30154,S32063,CZ-4B R/B,20.01,20.01,1.0,-
30155,S32064,CBERS 1 DEB,,,,
30156,S32065,CBERS 1 DEB,,,,
30157,S32066,CBERS 1 DEB,,,,
30158,S32067,CBERS 1 DEB,,,,
30159,S32068,CBERS 1 DEB,,,,
30160,S32069,CBERS 1 DEB,,,,
30161,S32070,CBERS 1 DEB,,,,
30162,S32071,CBERS 1 DEB,,,,
30163,S32072,CBERS 1 DEB,,,,
30164,S32073,CBERS 1 DEB,,,,
30165,S32074,CBERS 1 DEB,,,,
30166,S32075,CBERS 1 DEB,,,,
30167,S32076,CBERS 1 DEB,,,,
30168,S32077,CBERS 1 DEB,,,,
30169,S32078,CBERS 1 DEB,,,,
30170,S32079,CBERS 1 DEB,,,,
30171,S32080,CBERS 1 DEB,,,,
30172,S32081,CBERS 1 DEB,,,,
30173,S32082,CBERS 1 DEB,,,,
30174,S32083,CBERS 1 DEB,,,,
30175,S32084,CBERS 1 DEB,,,,
30176,S32085,CBERS 1 DEB,,,,
30177,S32086,FENGYUN 1C DEB,,,,
30178,S32087,FENGYUN 1C DEB,,,,
30179,S32088,FENGYUN 1C DEB,,,,
30180,S32089,FENGYUN 1C DEB,,,,
30181,S32090,FENGYUN 1C DEB,,,,
30182,S32091,FENGYUN 1C DEB,,,,
30183,S32092,FENGYUN 1C DEB,,,,
30184,S32093,FENGYUN 1C DEB,,,,
30185,S32094,FENGYUN 1C DEB,,,,
30186,S32095,FENGYUN 1C DEB,,,,
30187,S32096,FENGYUN 1C DEB,,,,
30188,S32097,FENGYUN 1C DEB,,,,
30189,S32098,FENGYUN 1C DEB,,,,
30190,S32099,FENGYUN 1C DEB,,,,
30191,S32100,FENGYUN 1C DEB,,,,
30192,S32101,FENGYUN 1C DEB,,,,
30193,S32102,FENGYUN 1C DEB,,,,
30194,S32103,FENGYUN 1C DEB,,,,
30195,S32104,FENGYUN 1C DEB,,,,
30196,S32105,FENGYUN 1C DEB,,,,
30197,S32106,FENGYUN 1C DEB,,,,
30198,S32107,FENGYUN 1C DEB,,,,
30199,S32108,FENGYUN 1C DEB,,,,
30200,S32109,FENGYUN 1C DEB,,,,
30201,S32110,FENGYUN 1C DEB,,,,
30202,S32111,FENGYUN 1C DEB,,,,
30203,S32112,FENGYUN 1C DEB,,,,
30204,S32113,FENGYUN 1C DEB,,,,
30205,S32114,FENGYUN 1C DEB,,,,
30206,S32115,FENGYUN 1C DEB,,,,
30207,S32116,FENGYUN 1C DEB,,,,
30208,S32117,FENGYUN 1C DEB,,,,
30209,S32118,FENGYUN 1C DEB,,,,
30210,S32119,FENGYUN 1C DEB,,,,
30211,S32120,FENGYUN 1C DEB,,,,
30212,S32121,FENGYUN 1C DEB,,,,
30213,S32122,FENGYUN 1C DEB,,,,
30214,S32123,FENGYUN 1C DEB,,,,
30215,S32124,FENGYUN 1C DEB,,,,
30216,S32125,FENGYUN 1C DEB,,,,
30217,S32126,FENGYUN 1C DEB,,,,
30218,S32127,FENGYUN 1C DEB,,,,
30219,S32128,FENGYUN 1C DEB,,,,
30220,S32129,FENGYUN 1C DEB,,,,
30221,S32130,FENGYUN 1C DEB,,,,
30222,S32131,FENGYUN 1C DEB,,,,
30223,S32132,FENGYUN 1C DEB,,,,
30224,S32133,FENGYUN 1C DEB,,,,
30225,S32134,FENGYUN 1C DEB,,,,
30226,S32135,FENGYUN 1C DEB,,,,
30227,S32136,FENGYUN 1C DEB,,,,
30228,S32137,FENGYUN 1C DEB,,,,
30229,S32138,FENGYUN 1C DEB,,,,
30230,S32139,FENGYUN 1C DEB,,,,
30231,S32140,FENGYUN 1C DEB,,,,
30232,S32141,FENGYUN 1C DEB,,,,
30233,S32142,FENGYUN 1C DEB,,,,
30234,S32143,FENGYUN 1C DEB,,,,
30235,S32144,FENGYUN 1C DEB,,,,
30236,S32145,FENGYUN 1C DEB,,,,
30237,S32146,FENGYUN 1C DEB,,,,
30238,S32147,FENGYUN 1C DEB,,,,
30239,S32148,FENGYUN 1C DEB,,,,
30240,S32149,FENGYUN 1C DEB,,,,
30241,S32150,FENGYUN 1C DEB,,,,
30242,S32151,FENGYUN 1C DEB,,,,
30243,S32152,FENGYUN 1C DEB,,,,
30244,S32153,FENGYUN 1C DEB,,,,
30245,S32154,FENGYUN 1C DEB,,,,
30246,S32155,FENGYUN 1C DEB,,,,
30247,S32156,FENGYUN 1C DEB,,,,
30248,S32157,FENGYUN 1C DEB,,,,
30249,S32158,FENGYUN 1C DEB,,,,
30250,S32159,FENGYUN 1C DEB,,,,
30251,S32160,FENGYUN 1C DEB,,,,
30252,S32161,FENGYUN 1C DEB,,,,
30253,S32162,FENGYUN 1C DEB,,,,
30254,S32163,FENGYUN 1C DEB,,,,
30255,S32164,FENGYUN 1C DEB,,,,
30256,S32165,FENGYUN 1C DEB,,,,
30257,S32166,FENGYUN 1C DEB,,,,
30258,S32167,FENGYUN 1C DEB,,,,
30259,S32168,FENGYUN 1C DEB,,,,
30260,S32169,FENGYUN 1C DEB,,,,
30261,S32170,FENGYUN 1C DEB,,,,
30262,S32171,FENGYUN 1C DEB,,,,
30263,S32172,FENGYUN 1C DEB,,,,
30264,S32173,FENGYUN 1C DEB,,,,
30265,S32174,FENGYUN 1C DEB,,,,
30266,S32175,FENGYUN 1C DEB,,,,
30267,S32176,FENGYUN 1C DEB,,,,
30268,S32177,FENGYUN 1C DEB,,,,
30269,S32178,FENGYUN 1C DEB,,,,
30270,S32179,FENGYUN 1C DEB,,,,
30271,S32180,FENGYUN 1C DEB,,,,
30272,S32181,FENGYUN 1C DEB,,,,
30273,S32182,FENGYUN 1C DEB,,,,
30274,S32183,FENGYUN 1C DEB,,,,
30275,S32184,FENGYUN 1C DEB,,,,
30276,S32185,FENGYUN 1C DEB,,,,
30277,S32186,FENGYUN 1C DEB,,,,
30278,S32187,FENGYUN 1C DEB,,,,
30279,S32188,FENGYUN 1C DEB,,,,
30280,S32189,FENGYUN 1C DEB,,,,
30281,S32190,FENGYUN 1C DEB,,,,
30282,S32191,FENGYUN 1C DEB,,,,
30283,S32192,FENGYUN 1C DEB,,,,
30284,S32193,FENGYUN 1C DEB,,,,
30285,S32194,FENGYUN 1C DEB,,,,
30286,S32195,FENGYUN 1C DEB,,,,
30287,S32196,FENGYUN 1C DEB,,,,
30288,S32197,FENGYUN 1C DEB,,,,
30289,S32198,FENGYUN 1C DEB,,,,
30290,S32199,FENGYUN 1C DEB,,,,
30291,S32200,FENGYUN 1C DEB,,,,
30292,S32201,FENGYUN 1C DEB,,,,
30293,S32202,FENGYUN 1C DEB,,,,
30294,S32203,FENGYUN 1C DEB,,,,
30295,S32204,FENGYUN 1C DEB,,,,
30296,S32205,FENGYUN 1C DEB,,,,
30297,S32206,FENGYUN 1C DEB,,,,
30298,S32207,FENGYUN 1C DEB,,,,
30299,S32208,FENGYUN 1C DEB,,,,
30300,S32209,FENGYUN 1C DEB,,,,
30301,S32210,FENGYUN 1C DEB,,,,
30302,S32211,FENGYUN 1C DEB,,,,
30303,S32212,FENGYUN 1C DEB,,,,
30304,S32213,FENGYUN 1C DEB,,,,
30305,S32214,FENGYUN 1C DEB,,,,
30306,S32215,FENGYUN 1C DEB,,,,
30307,S32216,FENGYUN 1C DEB,,,,
30308,S32217,FENGYUN 1C DEB,,,,
30309,S32218,FENGYUN 1C DEB,,,,
30310,S32219,FENGYUN 1C DEB,,,,
30311,S32220,FENGYUN 1C DEB,,,,
30312,S32221,FENGYUN 1C DEB,,,,
30313,S32222,FENGYUN 1C DEB,,,,
30314,S32223,FENGYUN 1C DEB,,,,
30315,S32224,FENGYUN 1C DEB,,,,
30316,S32225,FENGYUN 1C DEB,,,,
30317,S32226,FENGYUN 1C DEB,,,,
30318,S32227,FENGYUN 1C DEB,,,,
30319,S32228,FENGYUN 1C DEB,,,,
30320,S32229,FENGYUN 1C DEB,,,,
30321,S32230,FENGYUN 1C DEB,,,,
30322,S32231,FENGYUN 1C DEB,,,,
30323,S32232,FENGYUN 1C DEB,,,,
30324,S32233,FENGYUN 1C DEB,,,,
30325,S32234,FENGYUN 1C DEB,,,,
30326,S32235,FENGYUN 1C DEB,,,,
30327,S32236,FENGYUN 1C DEB,,,,
30328,S32237,FENGYUN 1C DEB,,,,
30329,S32238,FENGYUN 1C DEB,,,,
30330,S32239,FENGYUN 1C DEB,,,,
30331,S32240,FENGYUN 1C DEB,,,,
30332,S32241,FENGYUN 1C DEB,,,,
30333,S32242,FENGYUN 1C DEB,,,,
30334,S32243,FENGYUN 1C DEB,,,,
30335,S32245,FENGYUN 1C DEB,,,,
30336,S32246,FOTON-M3 DEB,,,,
30337,S32247,FOTON-M3 DEB,,,,
30338,S32248,FOTON-M3 DEB,,,,
30339,S32249,DAWN,,,,
30340,S32250,DELTA 2 R/B(2),,,,
30341,S32251,DELTA 2 R/B(1),,,,
30342,S32252,OPTUS D2,9.66,51.52,1.0,Optus
30343,S32253,INTELSAT 11 (PAS 11),9.43,51.52,1.0,Intelsat
30344,S32254,ARIANE 5 R/B,15.6,15.6,1.0,-
30345,S32255,ARIANE 5 DEB (SYLDA),23.4,23.4,1.0,-
30346,S32256,SOYUZ-TMA 11,,,,
30347,S32257,SL-4 R/B,,,,
30348,S32258,WGS F1 (USA 195),18.0,138.0,1.0,WGS
30349,S32260,NAVSTAR 60 (USA 196),2.85,36.67,1.0,GPS
30350,S32261,DELTA 2 R/B(2) (PAM-D),,,,
30351,S32262,DELTA 2 R/B(1),,,,
30352,S32263,GLOBALSTAR M067,0.9,7.2,1.0,Globalstar
30353,S32264,GLOBALSTAR M070,0.9,7.2,1.0,Globalstar
30354,S32265,GLOBALSTAR M066,0.9,7.2,1.0,Globalstar
30355,S32266,GLOBALSTAR M068,0.9,7.2,1.0,Globalstar
30356,S32267,SL-26 R/B,,,,
30357,S32268,COSMOS 2430,,,,
30358,S32269,SL-6 PLAT,,,,
30359,S32270,SL-6 R/B(1),,,,
30360,S32271,SL-6 R/B(2),,,,
30361,S32272,STS 120,,,,
30362,S32273,CHANG'E 1,,,,
30363,S32274,CZ-3A R/B,,,,
30364,S32275,COSMOS 2433 (GLONASS),6.0,11.7,1.0,Glonass
30365,S32276,COSMOS 2432 (GLONASS),6.0,11.7,1.0,Glonass
30366,S32277,COSMOS 2431 (GLONASS),6.0,11.7,1.0,Glonass
30367,S32278,SL-12 R/B(2),26.27,26.27,1.0,-
30368,S32280,SL-12 R/B(AUX MOTOR),0.6,0.6,1.0,-
30369,S32281,SL-12 R/B(AUX MOTOR),0.6,0.6,1.0,-
30370,S32282,SL-6 DEB,,,,
30371,S32283,SAR LUPE 3,,,,
30372,S32284,SL-8 R/B,,,,
30373,S32285,ISS DEB,,,,
30374,S32286,ISS DEB,,,,
30375,S32288,DELTA 4 R/B,60.0,60.0,1.0,-
30376,S32289,YAOGAN 3,4.0,16.0,1.0,JB-5
30377,S32290,CZ-4C R/B,,,,
30378,S32291,UARS DEB,,,,
30379,S32292,UARS DEB,,,,
30380,S32293,STAR ONE C1,9.6,53.76,1.0,Star One
30381,S32294,SKYNET 5B,13.05,98.6,1.0,Skynet
30382,S32295,ARIANE 5 R/B,38.5,38.5,1.0,-
30383,S32296,ARIANE 5 DEB (SYLDA),,,,
30384,S32297,UARS DEB,,,,
30385,S32298,UARS DEB,,,,
30386,S32299,ASTRA 4A (SIRIUS 4),12.1,57.2,1.0,Sirius
30387,S32300,BREEZE-M DEB (TANK),,,,
30388,S32301,BREEZE-M R/B,6.5,6.5,1.0,-
30389,S32302,ISS DEB,,,,
30390,S32303,FENGYUN 1C DEB,,,,
30391,S32304,FENGYUN 1C DEB,,,,
30392,S32305,FENGYUN 1C DEB,,,,
30393,S32306,FENGYUN 1C DEB,,,,
30394,S32307,FENGYUN 1C DEB,,,,
30395,S32308,FENGYUN 1C DEB,,,,
30396,S32309,FENGYUN 1C DEB,,,,
30397,S32310,FENGYUN 1C DEB,,,,
30398,S32311,FENGYUN 1C DEB,,,,
30399,S32312,FENGYUN 1C DEB,,,,
30400,S32313,FENGYUN 1C DEB,,,,
30401,S32314,FENGYUN 1C DEB,,,,
30402,S32315,FENGYUN 1C DEB,,,,
30403,S32316,FENGYUN 1C DEB,,,,
30404,S32317,FENGYUN 1C DEB,,,,
30405,S32318,FENGYUN 1C DEB,,,,
30406,S32319,FENGYUN 1C DEB,,,,
30407,S32320,FENGYUN 1C DEB,,,,
30408,S32321,FENGYUN 1C DEB,,,,
30409,S32322,FENGYUN 1C DEB,,,,
30410,S32323,FENGYUN 1C DEB,,,,
30411,S32324,FENGYUN 1C DEB,,,,
30412,S32325,FENGYUN 1C DEB,,,,
30413,S32326,FENGYUN 1C DEB,,,,
30414,S32327,FENGYUN 1C DEB,,,,
30415,S32328,FENGYUN 1C DEB,,,,
30416,S32329,FENGYUN 1C DEB,,,,
30417,S32330,FENGYUN 1C DEB,,,,
30418,S32331,FENGYUN 1C DEB,,,,
30419,S32332,FENGYUN 1C DEB,,,,
30420,S32333,FENGYUN 1C DEB,,,,
30421,S32334,FENGYUN 1C DEB,,,,
30422,S32335,FENGYUN 1C DEB,,,,
30423,S32336,FENGYUN 1C DEB,,,,
30424,S32337,FENGYUN 1C DEB,,,,
30425,S32338,FENGYUN 1C DEB,,,,
30426,S32339,FENGYUN 1C DEB,,,,
30427,S32340,FENGYUN 1C DEB,,,,
30428,S32341,FENGYUN 1C DEB,,,,
30429,S32342,FENGYUN 1C DEB,,,,
30430,S32343,FENGYUN 1C DEB,,,,
30431,S32344,FENGYUN 1C DEB,,,,
30432,S32345,FENGYUN 1C DEB,,,,
30433,S32346,FENGYUN 1C DEB,,,,
30434,S32347,FENGYUN 1C DEB,,,,
30435,S32348,FENGYUN 1C DEB,,,,
30436,S32349,FENGYUN 1C DEB,,,,
30437,S32350,FENGYUN 1C DEB,,,,
30438,S32351,FENGYUN 1C DEB,,,,
30439,S32352,FENGYUN 1C DEB,,,,
30440,S32353,FENGYUN 1C DEB,,,,
30441,S32354,FENGYUN 1C DEB,,,,
30442,S32355,FENGYUN 1C DEB,,,,
30443,S32356,FENGYUN 1C DEB,,,,
30444,S32357,FENGYUN 1C DEB,,,,
30445,S32358,FENGYUN 1C DEB,,,,
30446,S32359,FENGYUN 1C DEB,,,,
30447,S32360,FENGYUN 1C DEB,,,,
30448,S32361,FENGYUN 1C DEB,,,,
30449,S32362,FENGYUN 1C DEB,,,,
30450,S32363,FENGYUN 1C DEB,,,,
30451,S32364,FENGYUN 1C DEB,,,,
30452,S32365,FENGYUN 1C DEB,,,,
30453,S32366,FENGYUN 1C DEB,,,,
30454,S32367,FENGYUN 1C DEB,,,,
30455,S32368,FENGYUN 1C DEB,,,,
30456,S32369,FENGYUN 1C DEB,,,,
30457,S32370,FENGYUN 1C DEB,,,,
30458,S32371,FENGYUN 1C DEB,,,,
30459,S32372,FENGYUN 1C DEB,,,,
30460,S32373,RADUGA 1M-1,10.0,40.0,1.0,Raduga
30461,S32374,BREEZE-M DEB (TANK),8.4,16.0,1.0,-
30462,S32375,BREEZE-M R/B,6.5,6.5,1.0,-
30463,S32376,SKYMED 2,1.96,16.8,1.0,COSMO
30464,S32377,DELTA 2 R/B,,,,
30465,S32379,ATLAS 5 CENTAUR R/B,36.27,36.27,1.0,-
30466,S32380,CZ-3A DEB,,,,
30467,S32381,CZ-3A DEB,,,,
30468,S32382,RADARSAT 2,4.16,19.5,1.0,Radarsat
30469,S32383,SL-26 R/B,,,,
30470,S32384,NAVSTAR 61 (USA 199),2.85,36.67,1.0,GPS
30471,S32385,DELTA 2 R/B(2) (PAM-D),,,,
30472,S32386,DELTA 2 R/B(1),,,,
30473,S32387,RASCOM 1,6.84,57.24,1.0,Rascom
30474,S32388,HORIZONS 2,8.97,41.63,1.0,Horizons
30475,S32389,ARIANE 5 R/B,15.6,15.6,1.0,-
30476,S32390,ARIANE 5 DEB (SYLDA),23.4,23.4,1.0,-
30477,S32391,PROGRESS-M 62,,,,
30478,S32392,SL-4 R/B,,,,
30479,S32393,COSMOS 2434 (GLONASS),6.0,11.7,1.0,Glonass
30480,S32394,COSMOS 2435 (GLONASS),6.0,11.7,1.0,Glonass
30481,S32395,COSMOS 2436 (GLONASS),6.0,11.7,1.0,Glonass
30482,S32396,SL-12 R/B(2),26.27,26.27,1.0,-
30483,S32397,SL-12 R/B(1),,,,
30484,S32398,SL-12 R/B(AUX MOTOR),0.6,0.6,1.0,-
30485,S32399,SL-12 R/B(AUX MOTOR),0.6,0.6,1.0,-
30486,S32404,THURAYA 3,207.4,686.8,1.0,Thuraya
30487,S32405,BLOCK DM-SL R/B,23.31,23.31,1.0,-
30488,S32406,FENGYUN 1C DEB,,,,
30489,S32407,FENGYUN 1C DEB,,,,
30490,S32408,FENGYUN 1C DEB,,,,
30491,S32409,FENGYUN 1C DEB,,,,
30492,S32410,FENGYUN 1C DEB,,,,
30493,S32411,FENGYUN 1C DEB,,,,
30494,S32412,FENGYUN 1C DEB,,,,
30495,S32413,FENGYUN 1C DEB,,,,
30496,S32414,FENGYUN 1C DEB,,,,
30497,S32415,FENGYUN 1C DEB,,,,
30498,S32416,FENGYUN 1C DEB,,,,
30499,S32417,FENGYUN 1C DEB,,,,
30500,S32418,FENGYUN 1C DEB,,,,
30501,S32419,FENGYUN 1C DEB,,,,
30502,S32420,FENGYUN 1C DEB,,,,
30503,S32421,FENGYUN 1C DEB,,,,
30504,S32422,FENGYUN 1C DEB,,,,
30505,S32423,FENGYUN 1C DEB,,,,
30506,S32424,FENGYUN 1C DEB,,,,
30507,S32425,FENGYUN 1C DEB,,,,
30508,S32426,FENGYUN 1C DEB,,,,
30509,S32427,FENGYUN 1C DEB,,,,
30510,S32428,FENGYUN 1C DEB,,,,
30511,S32429,FENGYUN 1C DEB,,,,
30512,S32430,FENGYUN 1C DEB,,,,
30513,S32431,FENGYUN 1C DEB,,,,
30514,S32432,FENGYUN 1C DEB,,,,
30515,S32433,FENGYUN 1C DEB,,,,
30516,S32434,FENGYUN 1C DEB,,,,
30517,S32435,FENGYUN 1C DEB,,,,
30518,S32436,FENGYUN 1C DEB,,,,
30519,S32437,FENGYUN 1C DEB,,,,
30520,S32438,FENGYUN 1C DEB,,,,
30521,S32439,FENGYUN 1C DEB,,,,
30522,S32440,FENGYUN 1C DEB,,,,
30523,S32441,FENGYUN 1C DEB,,,,
30524,S32442,FENGYUN 1C DEB,,,,
30525,S32443,FENGYUN 1C DEB,,,,
30526,S32444,FENGYUN 1C DEB,,,,
30527,S32445,FENGYUN 1C DEB,,,,
30528,S32446,FENGYUN 1C DEB,,,,
30529,S32447,FENGYUN 1C DEB,,,,
30530,S32448,FENGYUN 1C DEB,,,,
30531,S32449,FENGYUN 1C DEB,,,,
30532,S32450,FENGYUN 1C DEB,,,,
30533,S32451,FENGYUN 1C DEB,,,,
30534,S32452,FENGYUN 1C DEB,,,,
30535,S32453,FENGYUN 1C DEB,,,,
30536,S32454,FENGYUN 1C DEB,,,,
30537,S32455,FENGYUN 1C DEB,,,,
30538,S32456,FENGYUN 1C DEB,,,,
30539,S32457,FENGYUN 1C DEB,,,,
30540,S32458,FENGYUN 1C DEB,,,,
30541,S32459,FENGYUN 1C DEB,,,,
30542,S32460,FENGYUN 1C DEB,,,,
30543,S32461,FENGYUN 1C DEB,,,,
30544,S32462,FENGYUN 1C DEB,,,,
30545,S32463,FENGYUN 1C DEB,,,,
30546,S32464,FENGYUN 1C DEB,,,,
30547,S32465,FENGYUN 1C DEB,,,,
30548,S32466,CBERS 1 DEB,,,,
30549,S32467,CBERS 1 DEB,,,,
30550,S32468,CBERS 1 DEB,,,,
30551,S32469,CBERS 1 DEB,,,,
30552,S32470,CBERS 1 DEB,,,,
30553,S32471,NOAA 10 DEB,,,,
30554,S32472,NOAA 10 DEB,,,,
30555,S32473,CZ-4 DEB,,,,
30556,S32474,CZ-4 DEB,,,,
30557,S32475,NIMBUS 2 DEB,,,,
30558,S32477,PSLV R/B,,,,
30559,S32478,EXPRESS AM-33,12.0,53.0,1.0,Ekspress
30560,S32479,BREEZE-M R/B,6.5,6.5,1.0,-
30561,S32480,BREEZE-M DEB (TANK),8.4,16.0,1.0,-
30562,S32481,BREEZE-M DEB,,,,
30563,S32482,SEASAT 1 DEB,,,,
30564,S32483,AYAME 1 DEB,,,,
30565,S32484,PROGRESS-M 63,,,,
30566,S32485,SL-4 R/B,,,,
30567,S32486,STS 122,,,,
30568,S32487,THOR 5,16.66,72.76,1.0,Thor
30569,S32488,BREEZE-M DEB (TANK),8.4,16.0,1.0,-
30570,S32489,BREEZE-M DEB,,,,
30571,S32490,BREEZE-M DEB,,,,
30572,S32491,BREEZE-M DEB,,,,
30573,S32492,BREEZE-M DEB,,,,
30574,S32493,BREEZE-M DEB,,,,
30575,S32494,BREEZE-M DEB,,,,
30576,S32495,BREEZE-M DEB,,,,
30577,S32496,BREEZE-M DEB,,,,
30578,S32497,BREEZE-M DEB,,,,
30579,S32498,BREEZE-M DEB,,,,
30580,S32499,BREEZE-M DEB,,,,
30581,S32500,WINDS (KIZUNA),9.9,64.8,1.0,JAXA CTS
30582,S32501,H-2A R/B,36.8,36.8,1.0,-
30583,S32502,USA 193 DEB,,,,
30584,S32503,USA 193 DEB,,,,
30585,S32504,USA 193 DEB,,,,
30586,S32505,USA 193 DEB,,,,
30587,S32506,USA 193 DEB,,,,
30588,S32507,USA 193 DEB,,,,
30589,S32508,USA 193 DEB,,,,
30590,S32509,USA 193 DEB,,,,
30591,S32510,USA 193 DEB,,,,
30592,S32511,USA 193 DEB,,,,
30593,S32512,USA 193 DEB,,,,
30594,S32513,USA 193 DEB,,,,
30595,S32514,USA 193 DEB,,,,
30596,S32515,USA 193 DEB,,,,
30597,S32516,USA 193 DEB,,,,
30598,S32517,USA 193 DEB,,,,
30599,S32518,USA 193 DEB,,,,
30600,S32519,USA 193 DEB,,,,
30601,S32520,USA 193 DEB,,,,
30602,S32521,USA 193 DEB,,,,
30603,S32522,USA 193 DEB,,,,
30604,S32523,USA 193 DEB,,,,
30605,S32524,USA 193 DEB,,,,
30606,S32525,USA 193 DEB,,,,
30607,S32526,USA 193 DEB,,,,
30608,S32527,USA 193 DEB,,,,
30609,S32528,USA 193 DEB,,,,
30610,S32529,USA 193 DEB,,,,
30611,S32530,USA 193 DEB,,,,
30612,S32531,USA 193 DEB,,,,
30613,S32532,USA 193 DEB,,,,
30614,S32533,USA 193 DEB,,,,
30615,S32534,USA 193 DEB,,,,
30616,S32535,USA 193 DEB,,,,
30617,S32536,USA 193 DEB,,,,
30618,S32537,USA 193 DEB,,,,
30619,S32538,USA 193 DEB,,,,
30620,S32539,USA 193 DEB,,,,
30621,S32540,USA 193 DEB,,,,
30622,S32541,USA 193 DEB,,,,
30623,S32542,USA 193 DEB,,,,
30624,S32543,USA 193 DEB,,,,
30625,S32544,USA 193 DEB,,,,
30626,S32545,USA 193 DEB,,,,
30627,S32546,USA 193 DEB,,,,
30628,S32573,DELTA 4H DEB,,,,
30629,S32578,USA 193 DEB,,,,
30630,S32579,USA 193 DEB,,,,
30631,S32580,USA 193 DEB,,,,
30632,S32581,USA 193 DEB,,,,
30633,S32582,USA 193 DEB,,,,
30634,S32583,USA 193 DEB,,,,
30635,S32584,USA 193 DEB,,,,
30636,S32585,USA 193 DEB,,,,
30637,S32586,USA 193 DEB,,,,
30638,S32587,USA 193 DEB,,,,
30639,S32588,USA 193 DEB,,,,
30640,S32589,USA 193 DEB,,,,
30641,S32590,USA 193 DEB,,,,
30642,S32591,USA 193 DEB,,,,
30643,S32592,USA 193 DEB,,,,
30644,S32593,USA 193 DEB,,,,
30645,S32594,USA 193 DEB,,,,
30646,S32595,USA 193 DEB,,,,
30647,S32596,USA 193 DEB,,,,
30648,S32597,USA 193 DEB,,,,
30649,S32598,USA 193 DEB,,,,
30650,S32599,USA 193 DEB,,,,
30651,S32600,USA 193 DEB,,,,
30652,S32601,USA 193 DEB,,,,
30653,S32602,USA 193 DEB,,,,
30654,S32603,USA 193 DEB,,,,
30655,S32604,USA 193 DEB,,,,
30656,S32605,USA 193 DEB,,,,
30657,S32606,USA 193 DEB,,,,
30658,S32607,USA 193 DEB,,,,
30659,S32608,USA 193 DEB,,,,
30660,S32609,USA 193 DEB,,,,
30661,S32610,USA 193 DEB,,,,
30662,S32611,USA 193 DEB,,,,
30663,S32612,USA 193 DEB,,,,
30664,S32613,USA 193 DEB,,,,
30665,S32614,USA 193 DEB,,,,
30666,S32615,USA 193 DEB,,,,
30667,S32616,USA 193 DEB,,,,
30668,S32617,USA 193 DEB,,,,
30669,S32618,USA 193 DEB,,,,
30670,S32619,USA 193 DEB,,,,
30671,S32620,USA 193 DEB,,,,
30672,S32621,USA 193 DEB,,,,
30673,S32622,USA 193 DEB,,,,
30674,S32623,USA 193 DEB,,,,
30675,S32624,USA 193 DEB,,,,
30676,S32625,USA 193 DEB,,,,
30677,S32626,USA 193 DEB,,,,
30678,S32627,USA 193 DEB,,,,
30679,S32628,USA 193 DEB,,,,
30680,S32629,USA 193 DEB,,,,
30681,S32630,USA 193 DEB,,,,
30682,S32631,USA 193 DEB,,,,
30683,S32632,USA 193 DEB,,,,
30684,S32633,USA 193 DEB,,,,
30685,S32634,USA 193 DEB,,,,
30686,S32635,USA 193 DEB,,,,
30687,S32636,USA 193 DEB,,,,
30688,S32637,USA 193 DEB,,,,
30689,S32638,USA 193 DEB,,,,
30690,S32639,USA 193 DEB,,,,
30691,S32640,USA 193 DEB,,,,
30692,S32641,USA 193 DEB,,,,
30693,S32642,USA 193 DEB,,,,
30694,S32643,USA 193 DEB,,,,
30695,S32644,USA 193 DEB,,,,
30696,S32645,USA 193 DEB,,,,
30697,S32646,USA 193 DEB,,,,
30698,S32647,USA 193 DEB,,,,
30699,S32648,USA 193 DEB,,,,
30700,S32649,USA 193 DEB,,,,
30701,S32650,USA 193 DEB,,,,
30702,S32651,USA 193 DEB,,,,
30703,S32652,USA 193 DEB,,,,
30704,S32653,USA 193 DEB,,,,
30705,S32654,USA 193 DEB,,,,
30706,S32655,USA 193 DEB,,,,
30707,S32656,USA 193 DEB,,,,
30708,S32657,USA 193 DEB,,,,
30709,S32658,USA 193 DEB,,,,
30710,S32659,USA 193 DEB,,,,
30711,S32660,USA 193 DEB,,,,
30712,S32661,USA 193 DEB,,,,
30713,S32662,USA 193 DEB,,,,
30714,S32663,USA 193 DEB,,,,
30715,S32664,USA 193 DEB,,,,
30716,S32665,USA 193 DEB,,,,
30717,S32666,USA 193 DEB,,,,
30718,S32667,USA 193 DEB,,,,
30719,S32668,USA 193 DEB,,,,
30720,S32669,USA 193 DEB,,,,
30721,S32670,USA 193 DEB,,,,
30722,S32671,USA 193 DEB,,,,
30723,S32672,USA 193 DEB,,,,
30724,S32673,USA 193 DEB,,,,
30725,S32674,USA 193 DEB,,,,
30726,S32675,USA 193 DEB,,,,
30727,S32676,USA 193 DEB,,,,
30728,S32677,USA 193 DEB,,,,
30729,S32678,USA 193 DEB,,,,
30730,S32679,USA 193 DEB,,,,
30731,S32680,USA 193 DEB,,,,
30732,S32681,USA 193 DEB,,,,
