#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type
#@string, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,IPTF-13BVN,EXT-STAR;SUPERNOVA TYPE IB,ifa905q4q,225.0003163468,1.881343424953,3,61103.6703745023,1381,61287.90603003,GO
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,J1044+2959,GALAXY;GRAVITATIONAL LENS,jf560c010,161.0264,29.9836,3,61101.1131627315,674,61101.3547917,SNAP
science,HST,CALWF3,WFC3/UVIS,HST,F555W,OPTICAL,IC3392,GALAXY;SPIRAL,ifoq01070,187.1803183333,14.99943333333,3,61101.4690079514,616,61102.15541665,GO
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,SN2023FYQ,EXT-STAR;SUPERNOVA TYPE IB,ifd601010,186.441125,12.66352222222,3,61098.6983364931,1755,61280.33261569,GO
science,HST,CALWF3,WFC3/IR,HST,F110W,INFRARED,VIRGO-INTERGALACTIC-FIELD-M86,EXT-STAR;K III-I;LONG PERIOD VARIABLE;M III-I,ifgz48030,186.2509238522,12.26300690587,3,61088.5759810995,1009,61088.9745717,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,P330E,STAR;G V-IV,ifdg95p7q,247.8984294825,30.14813713321,3,61103.3744194792,23.458328,61103.61090271,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F275W,UV,NGC4192-C,GALAXY;SPIRAL,ifoq05060,183.4552345833,14.89557222222,3,61098.5199105671,2028,61099.7201388,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,KOI-3476,STAR;G V-IV,if8l02jmq,298.3717439778,41.29172650557,3,61088.742990706,223.73819,61270.18218745,GO
science,HST,CALWF3,WFC3/UVIS,HST,F502N,OPTICAL,OMEGACEN,STELLAR CLUSTER;GLOBULAR CLUSTER,iflj02pnq,201.6928333333,-47.47905555556,3,61103.4920874653,348,61103.69527768,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F110W,INFRARED,VIRGO-INTERGALACTIC-FIELD-E,EXT-STAR;K III-I;LONG PERIOD VARIABLE;M III-I,ifgz39030,187.6896916667,12.99041111111,3,61100.2717103356,1009,61100.56236095,GO
science,HST,CALWF3,WFC3/UVIS,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,ifhe01020,247.6689348054,-0.8753022814334,3,61095.9011257292,4654,61277.28849532,GO
science,HST,CALWF3,WFC3/UVIS,HST,F438W,OPTICAL,NGC4192-S,GALAXY;SPIRAL,ifoq06040,183.4733125,14.85657777778,3,61099.5535101852,1044,61099.86552075,GO
science,HST,CALWF3,WFC3/UVIS,HST,F390W,OPTICAL,SN2025NGS,STAR;SUPERNOVA,ifgq25020,233.8194875,30.86548611111,3,61100.0301883449,740,61284.30305557,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,KOI-3476,STAR;G V-IV,if8l02mkq,298.3717439776,41.29172650497,3,61089.1336851505,223.73819,61270.32129626,GO
science,HST,CALWF3,WFC3/UVIS,HST,F275W,UV,P330E,CALIBRATION;PHOTOMETRIC,ifj451zaq,247.8905965418,30.14646895011,3,61091.8532438657,225,61092.49594914,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,TOI-1759,STAR;EXTRA-SOLAR PLANETARY SYSTEM,ifa625lpq,326.8525528087,62.75463642398,3,61082.3991362616,112.007996,61082.5898958,GO
science,HST,CALWF3,WFC3/UVIS,HST,F606W,OPTICAL,UGC8313,GALAXY;AMORPHOUS IRREGULAR,ifmy0v010,198.4758169289,42.2090694494,3,61085.1237764699,796,61085.77972215,GO
science,HST,CALACS,ACS/WFC,HST,FR853N,OPTICAL,J112224+412052,GALAXY;DWARF COMPACT;STARBURST,jfqc17020,170.60134125,41.34788055556,3,61094.5280008912,1020,61275.82903922,GO
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,NGC4501-S,GALAXY;SPIRAL,ifoq29030,188.0158183333,14.40472222222,3,61106.8023304398,687,61107.04736108,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,KOI-3476,STAR;G V-IV,if8l02l7q,298.3717439776,41.2917265051,3,61089.0500973727,223.73819,61270.32118052,GO
science,HST,CALACS,ACS/WFC,HST,FR388N,OPTICAL,J1154,GALAXY;DWARF COMPACT;STARBURST,jfgv07010,178.7035416667,24.72584166667,3,61097.5220401273,2270,61278.82148134,GO
science,HST,CALACS,ACS/WFC,HST,F475W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfbs02010,187.6383573171,12.66046949256,3,61106.5395864236,2028,61198.90218746,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,TOI-1759,STAR;EXTRA-SOLAR PLANETARY SYSTEM,ifa625ktq,326.8525528443,62.75463642498,3,61082.2755136921,112.007996,61082.39247684,GO
science,HST,CALWF3,WFC3/IR,HST,F140W,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp04020,247.8914813122,30.14604654928,3,61108.641566169,2,61108.70664341,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F105W,INFRARED,GD-153,STAR;DA,ifm752oaq,194.2623687942,22.034625027,3,61096.4783422106,2.932291,61096.58069428,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,KOI-3476,STAR;G V-IV,if8l02jwq,298.3717439778,41.29172650547,3,61088.8069836806,223.73819,61270.18210643,GO
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq38010,187.2761555003,14.97378137896,3,61099.7461834491,980,61099.93644664,GO
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,2MASS-J17430448+6655015,STAR;A4-A9 III-I,ifk817020,265.7680357324,66.91640576302,3,61087.092365544,6,61087.24140044,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,FR601N,OPTICAL,J120934+305326,GALAXY;DWARF COMPACT;STARBURST,jfqc21010,182.3937008333,30.89060555556,3,61102.4884175116,660,61286.6624305,GO
science,HST,CALWF3,WFC3/UVIS,HST,F606W,OPTICAL,RGB-J1512+020A,GALAXY;JET;QUASAR,ifps02020,228.0655908333,2.054716666667,3,61093.5601650116,864,61274.66074067,GO
science,HST,CALACS,ACS/WFC,HST,F658N,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfrp13010,270.6965082214,-23.14641776305,3,61092.1150608796,2160,61273.67725681,GO/DD
science,HST,CALACS,ACS/WFC,HST,FR853N,OPTICAL,J115855+312559,GALAXY;DWARF COMPACT;STARBURST,jfqc19020,179.72833,31.43308055556,3,61104.4636142014,1020,61289.09978013,GO
science,HST,CALACS,ACS/WFC,HST,FR388N,OPTICAL,J1154,GALAXY;DWARF COMPACT;STARBURST,jfgv05020,178.7035416667,24.72584166667,3,61096.6062297454,2332,61277.8961458,GO
science,HST,CALWF3,WFC3/UVIS,HST,F275W,UV,NGC-4472,GALAXY;ELLIPTICAL,ifey26zdq,187.4443354696,8.000971441071,3,61105.6995063657,1271,61290.23813657,GO
science,HST,CALWF3,WFC3/UVIS,HST,F275W,UV,IC3392,GALAXY;SPIRAL,ifoq01060,187.1803183333,14.99943333333,3,61101.4590886921,2028,61102.16056706,GO
science,HST,CALWF3,WFC3/UVIS,HST,F656N,OPTICAL,HH-399,ISM;HERBIG-HARO OBJECT,ifrp12a8q,270.6198315321,-23.07445566291,3,61092.0607438657,500,61273.57374988,GO/DD
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,IPTF-13BVN,EXT-STAR;SUPERNOVA TYPE IB,ifa903kpq,225.0005043743,1.881482831704,3,61102.8210226505,1381,61287.03789351,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,KOI-3476,STAR;G V-IV,if8l02kuq,298.3717439777,41.29172650517,3,61089.0030370023,223.73819,61270.18230319,GO
science,HST,CALWF3,WFC3/UVIS,HST,F475X,OPTICAL,P330E,CALIBRATION;PHOTOMETRIC,ifqj12040,247.8908111477,30.14594122092,3,61084.2154546296,3.4,61084.64037029,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F275W,UV,P330E,CALIBRATION;PHOTOMETRIC,ifj451ziq,247.8907741179,30.14604447509,3,61091.870049456,160,61092.49586812,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfpq02010,168.4676668859,22.13001905688,3,61090.6613456829,1459,61271.98969904,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,TOI-1759,STAR;EXTRA-SOLAR PLANETARY SYSTEM,ifa625knq,326.8459626933,62.75183818249,3,61082.2667751505,112.007996,61082.39249998,GO
science,HST,CALWF3,WFC3/IR,HST,F153M,INFRARED,SV-HV-2827,STAR;CEPHEID,ifje28030,85.94714366157,-66.58581147485,3,61107.2908157755,2.77815,61291.43760416,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,TOI-1759,STAR;EXTRA-SOLAR PLANETARY SYSTEM,ifa625m3q,326.8525527914,62.75463642349,3,61082.4592059028,112.007996,61082.58999996,GO
science,HST,CALWF3,WFC3/UVIS,HST,F438W,OPTICAL,SV-HV-2827,STAR;CEPHEID,ifjex6joq,85.90036822418,-66.57282816028,3,61107.3072148958,2,61291.43795138,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,KOI-3476,STAR;G V-IV,if8l02mfq,298.3717439776,41.29172650499,3,61089.1215092245,223.73819,61270.32119209,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,KOI-3476,STAR;G V-IV,if8l02mdq,298.3717439776,41.291726505,3,61089.1154214468,223.73819,61270.32119209,GO
science,HST,CALACS,ACS/SBC,HST,F125LP,UV,J1331+4151,GALAXY;STARBURST,jfec14010,202.8620032644,41.86338215378,3,61096.2865440972,600,61277.58098364,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,TOI-1759,STAR;EXTRA-SOLAR PLANETARY SYSTEM,ifa625laq,326.852552826,62.75463642447,3,61082.3390670139,112.007996,61082.5898958,GO
science,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,GD-153,STAR;DA,ifm752ocq,194.2584743012,22.03670565055,3,61096.4807844097,5.864582,61096.58062484,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,SN2023FYQ,EXT-STAR;SUPERNOVA TYPE IB,ifd602070,186.4408952542,12.66349073781,3,61099.9603351505,212,61284.01658562,GO
science,HST,CALWF3,WFC3/UVIS,HST,F657N,OPTICAL,IC3392,GALAXY;SPIRAL,ifoq38020,187.1803183333,14.99943333333,3,61099.7455472222,2130,61099.93121512,GO
science,HST,CALWF3,WFC3/UVIS,HST,F555W,OPTICAL,IPTF-13BVN,EXT-STAR;SUPERNOVA TYPE IB,ifa906q8q,225.0002543077,1.881362014289,3,61103.7535226505,1051,61288.09569445,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,KOI-3476,STAR;G V-IV,if8l02k6q,298.3717439777,41.29172650537,3,61088.8723077546,223.73819,61270.18226847,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,MAKEMAKE,DWARF-PLANET; MAKEMAKE,ifmc03hfq,202.0516815773,20.73927427708,3,61107.0775504282,120,61291.28167824,GO
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfpq03010,168.4683728112,22.13045457042,3,61091.6407323727,1459,61273.53892352,GO
science,HST,CALWF3,WFC3/IR,HST,F153M,INFRARED,SV-HV-2827,STAR;CEPHEID,ifjex6jhq,85.9963107718,-66.60154846459,3,61107.2943987616,7.677242,61291.43273149,GO
science,HST,CALWF3,WFC3/UVIS,HST,F555W,OPTICAL,SV-HV-2827,STAR;CEPHEID,ifjex6jnq,86.00716601429,-66.59948436897,3,61107.3042056366,2.5,61291.43869208,GO
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,2MASS-J17430448+6655015,STAR;A4-A9 III-I,ifk8170a0,265.7687111381,66.91710800935,3,61087.1036142361,6,61087.24310189,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,F550M,OPTICAL,GD153,STAR;DA,jflp05030,194.2555108417,22.03599935252,3,61108.3088560532,24,61108.56733789,CAL/ACS
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfgz28010,188.6549257311,11.72587309685,3,61091.3258478819,1335,61092.31880787,GO
science,HST,CALWF3,WFC3/UVIS,HST,F606W,OPTICAL,DESI-219.1501+21.1453,GALAXY;GRAVITATIONAL LENS,ifpi86020,219.1501,21.1453,3,61088.1985564815,696,61088.6714582,SNAP
science,HST,CALWF3,WFC3/UVIS,HST,F438W,OPTICAL,NGC4540,GALAXY;DISK;SPIRAL;STAR FORMING REGION,ifabs4040,188.7116377016,15.55213440277,3,61089.8196790856,700,61090.09725692,GO
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq62hjq,186.6179457188,16.13786500599,3,61094.8643549421,490,61095.06369208,GO
science,HST,CALWF3,WFC3/UVIS,HST,F845M,OPTICAL,P330E,CALIBRATION;PHOTOMETRIC,ifqj120b0,247.8908111477,30.14594122077,3,61084.2226187153,18,61084.64062492,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,MAKEMAKE,DWARF-PLANET; MAKEMAKE,ifmc03heq,202.0517372505,20.73922981468,3,61107.0750967245,120,61291.28137731,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,523797,COMET; DISTANT COMET,ifm802nyq,277.5006435786,11.08803850098,3,61103.2412774653,311,61287.51203698,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,2013FC28,ASTEROID; TNO,ifmr42ypq,185.1491111778,-4.51932703707,3,61105.4282563657,350,61106.0366435,SNAP
science,HST,CALWF3,WFC3/UVIS,HST,F502N,OPTICAL,OMEGACEN,STELLAR CLUSTER;GLOBULAR CLUSTER,iflj02piq,201.6928333333,-47.47905555556,3,61103.4790319097,30,61103.69450217,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,SN2023FYQ,EXT-STAR;SUPERNOVA TYPE IB,ifd602090,186.4409773566,12.66359070493,3,61099.9670251505,212,61284.01675919,GO
science,HST,CALWF3,WFC3/UVIS,HST,F275W,UV,SN2025NGS,STAR;SUPERNOVA,ifgq25010,233.8194875,30.86548611111,3,61100.011612037,1320,61284.07751154,GO
science,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,GBTDS-HD66,STAR;HORIZONTAL BRANCH STAR,ifjy08010,268.1394220833,-29.27947777778,3,61109.2325098727,66,61201.6620717,GO
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,GBTDS-LD25,UNIDENTIFIED;BULGE;LOW LATITUDE FIELD,jfhl58010,268.7602579167,-28.55283611111,3,61094.9911719907,390,61095.79829854,GO
science,HST,CALWF3,WFC3/UVIS,HST,F606W,OPTICAL,P330E,CALIBRATION;PHOTOMETRIC,ifj451zdq,247.8912599006,30.14488175532,3,61091.8605935185,59.900002,61092.4954514,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,ifhl2w030,268.68189344,-28.39846209606,3,61100.9369127662,440,61101.03358792,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,GSPC-P177-D,STAR;G III-I,ifk801idq,239.8083362638,47.61310323625,3,61082.0537496181,18.382069,61082.17020834,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,DELVE1-NORTH,STELLAR CLUSTER;GLOBULAR CLUSTER,jfhe04epq,247.7239075,-0.9549944444444,3,61092.979493831,681,61274.18818287,GO
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,ifhe06020,247.6527169094,-0.9015373845687,3,61090.9996557523,4002,61272.43513886,GO
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfgz18010,187.0984465351,12.46706737559,3,61091.2603271644,1335,61092.17585643,GO
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,ifhl88030,267.5323295731,-29.30299896278,3,61090.0863109144,440,61090.16777776,GO
science,HST,CALWF3,WFC3/IR,HST,F105W,INFRARED,GD-153,STAR;DA,ifm752odq,194.2584743012,22.03670565046,3,61096.4811662847,2.932291,61096.58063641,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,GBTDS-LD29,UNIDENTIFIED;BULGE;LOW LATITUDE FIELD,jfhl2y010,268.7334054167,-28.642,3,61107.208706794,390,61107.76803239,GO
science,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,P330E,STAR;G V-IV,ifdg95owq,247.8944676563,30.15050874476,3,61103.3515261574,2.932291,61103.61083326,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F502N,OPTICAL,OMEGACEN,STELLAR CLUSTER;GLOBULAR CLUSTER,iflj02puq,201.6944859466,-47.45641643738,3,61103.6100619213,348,61103.87893516,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F555W,OPTICAL,IPTF-13BVN,EXT-STAR;SUPERNOVA TYPE IB,ifa904ktq,225.000383245,1.881314934695,3,61102.9042056366,1050,61287.0332638,GO
science,HST,CALWF3,WFC3/IR,HST,F110W,INFRARED,MESSIER-059,GALAXY;ELLIPTICAL,ifmj04010,190.5115339196,11.64732835143,3,61099.4169881134,998,61280.4839121,GO
science,HST,CALWF3,WFC3/UVIS,HST,F606W,OPTICAL,LEO-II,GALAXY;DWARF SPHEROIDAL,ifpq03030,168.3675615292,22.15302343137,3,61091.6400957523,1329,61273.51949069,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,TOI-1759,STAR;EXTRA-SOLAR PLANETARY SYSTEM,ifa625m8q,326.8459626353,62.75183818086,3,61082.4679444097,112.007996,61082.58976848,GO
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq29010,188.0858057201,14.33666272248,3,61106.8029660532,2300,61107.08160879,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,TOI-1759,STAR;EXTRA-SOLAR PLANETARY SYSTEM,ifa625lmq,326.8459626566,62.75183818146,3,61082.3938933218,112.007996,61082.58986107,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,KOI-3476,STAR;G V-IV,if8l02laq,298.3720453759,41.29334581665,3,61089.053141088,223.73819,61270.32118052,GO
science,HST,CALWF3,WFC3/UVIS,HST,F673N,OPTICAL,HH-399,ISM;HERBIG-HARO OBJECT,ifrp16hlq,270.6184601401,-23.07336100079,3,61093.5065772338,800,61274.66761562,GO/DD
science,HST,CALWF3,WFC3/UVIS,HST,F410M,OPTICAL,NGC-188-DENSE,STELLAR CLUSTER;OPEN CLUSTER,ifme02jwq,11.72072052545,85.25445868111,3,61082.1421212963,350,61082.33157407,CAL/WFC3
science,HST,CALACS,ACS/SBC,HST,F150LP,UV,J1331+4151,GALAXY;STARBURST,jfec14040,202.8620032644,41.86338215378,3,61096.3046229977,1640,61277.5807753,GO
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq06010,183.5232085716,14.77350097605,3,61099.5499452893,2300,61099.90076384,GO
science,HST,CALWF3,WFC3/IR,HST,F127M,OPTICAL,V-XX-CEN,STAR;CEPHEID,ifjex2neq,205.0775777235,-57.6392097735,3,61103.1672113426,6.824215,61287.5551272,GO
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,GBTDS-LD26,UNIDENTIFIED;BULGE;LOW LATITUDE FIELD,jfhl2w020,268.7775327196,-28.47720102834,3,61100.9542045486,680,61101.25256941,GO
science,HST,CALWF3,WFC3/UVIS,HST,F475W,OPTICAL,2MASS-J17430448+6655015,STAR;A4-A9 III-I,ifk817080,265.7687111381,66.91710800935,3,61087.101612037,4,61087.24297452,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F153M,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp04090,247.88812965,30.14551728912,3,61108.6522280093,6,61108.70690962,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,TOI-1759,STAR;EXTRA-SOLAR PLANETARY SYSTEM,ifa625lgq,326.8459626699,62.75183818184,3,61082.3478055208,112.007996,61082.58979163,GO
science,HST,CALWF3,WFC3/UVIS,HST,F438W,OPTICAL,NGC4698,GALAXY;SPIRAL,ifoq37040,192.0993945833,8.486433333333,3,61104.1288815625,1044,61104.65233792,GO
science,HST,CALWF3,WFC3/UVIS,HST,F775W,OPTICAL,2MASS-J13550323-8258375,STAR;BROWN DWARF;EXTRA-SOLAR PLANET,ifnf08lmq,208.758121722,-82.9772948127,3,61103.0375737616,452,61287.10475697,GO
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,ifhe04020,247.6693560466,-0.8753151742317,3,61092.8949453704,4002,61274.07959494,GO
science,HST,CALWF3,WFC3/UVIS,HST,F775W,OPTICAL,2MASS-J13550323-8258375,STAR;BROWN DWARF;EXTRA-SOLAR PLANET,ifnf08lsq,208.7413161008,-82.97709942627,3,61103.0591015394,451,61287.15746523,GO
science,HST,CALWF3,WFC3/UVIS,HST,F555W,OPTICAL,IPTF-13BVN,EXT-STAR;SUPERNOVA TYPE IB,ifa910ziq,225.0002619661,1.881564781367,3,61105.7787770833,1050,61290.23561345,GO
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq38biq,187.2751235714,14.97391785977,3,61099.7658712616,490,61099.90884255,GO
science,HST,CALWF3,WFC3/UVIS,HST,F555W,OPTICAL,NGC4698,GALAXY;SPIRAL,ifoq37070,192.0993945833,8.486433333333,3,61104.1505945255,616,61104.68539339,GO
science,HST,CALWF3,WFC3/UVIS,HST,F390W,OPTICAL,M-87,GALAXY;JET;RADIO GALAXY,ifrf01030,187.7058710919,12.39120023024,3,61099.8739846065,978,61284.02134255,GO
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,GBTDS-LD29,UNIDENTIFIED;BULGE;LOW LATITUDE FIELD,jfhl2y020,268.7465311494,-28.64969207807,3,61107.2253620023,680,61107.50634259,GO
science,HST,CALWF3,WFC3/UVIS,HST,F555W,OPTICAL,P330E,CALIBRATION;PHOTOMETRIC,ifqj12070,247.8908111477,30.14594122086,3,61084.2185216435,5,61084.64056705,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,TOI-1759,STAR;EXTRA-SOLAR PLANETARY SYSTEM,ifa625kvq,326.8525528433,62.75463642495,3,61082.2790092245,112.007996,61082.39233789,GO
science,HST,CALWF3,WFC3/UVIS,HST,F850LP,OPTICAL,P330E,CALIBRATION;PHOTOMETRIC,ifqj120d0,247.8908111477,30.14594122072,3,61084.2247946412,10,61084.64109951,CAL/WFC3
science,HST,CALACS,ACS/SBC,HST,F140LP,UV,J0926+4504,GALAXY;DWARF COMPACT;STARBURST,jfg111anq,141.731,45.07563888889,3,61101.1802248495,450,61285.2901157,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,MAKEMAKE,DWARF-PLANET; MAKEMAKE,ifmc03hjq,202.0515542201,20.73936532479,3,61107.0873652431,120,61291.28179398,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,KOI-3476,STAR;G V-IV,if8l02jjq,298.3720453761,41.29334581714,3,61088.7338584838,223.73819,61270.18218745,GO
science,HST,CALACS,ACS/SBC,HST,F125LP,UV,J1331+4151,GALAXY;STARBURST,jfec07010,202.8619995833,41.8634,3,61097.1357341088,600,61278.5287384,GO
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq25020,186.6189348781,16.13753399804,3,61092.3791697569,0,61093.19131942,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,TOI-1759,STAR;EXTRA-SOLAR PLANETARY SYSTEM,ifa625l7q,326.8459626739,62.75183818195,3,61082.3338240393,112.007996,61082.46194448,GO
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,IC3392,GALAXY;SPIRAL,ifoq01050,187.1803183333,14.99943333333,3,61101.4531861111,996,61101.743368,GO
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq43010,183.5232085716,14.77350097605,3,61090.5962645486,980,61090.83813647,GO
science,HST,CALWF3,WFC3/IR,HST,F128N,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp040b0,247.8911373765,30.14439491365,3,61108.6541606134,8.334452,61108.76254629,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,GD-153,STAR;DA,ifm752o9q,194.2623687942,22.03462502708,3,61096.4779603357,5.864582,61096.58078688,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F438W,OPTICAL,P330E,CALIBRATION;PHOTOMETRIC,ifqj12050,247.8908111477,30.1459412209,3,61084.2163572107,16,61084.64021987,CAL/WFC3
